CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,MonetaryValue,Engagement,SatisfactionMinusComplain,OrderCount_s,MonetaryValue_s,Tenure_s,Engagement_s,Recency_s,SatMinusComplain_s,churn_risk,value_score,ResurrectionScore,Status,CohortID
51207,0,21.0,Mobile Phone,1,16.0,Debit Card,Male,3.0,4,Others,4,Married,5,0,15.0,3.0,12.0,9.0,297,315.0,5.0,4,0.7333333333333333,0.8820058997050148,0.3442622950819672,0.5833333333333334,0.1956521739130435,0.8333333333333334,1.363841902410058,8.374041297935102,0.5895260314496749,AtRisk,24
52677,0,21.0,Mobile Phone,1,16.0,Debit Card,Male,3.0,4,Others,4,Married,5,0,15.0,3.0,12.0,9.0,297,315.0,5.0,4,0.7333333333333333,0.8820058997050148,0.3442622950819672,0.5833333333333334,0.1956521739130435,0.8333333333333334,1.363841902410058,8.374041297935102,0.5895260314496749,AtRisk,24
51773,0,30.0,Computer,3,34.0,E wallet,Female,3.0,4,Fashion,5,Married,5,0,19.0,3.0,13.0,11.0,203,225.0,5.0,5,0.8,0.616519174041298,0.4918032786885246,0.5833333333333334,0.2391304347826087,1.0,1.0535132002659062,6.715634218289086,0.588704761394147,AtRisk,58
53168,0,24.0,Computer,2,10.0,Credit Card,Male,3.0,4,Others,4,Divorced,3,0,15.0,7.0,11.0,8.0,307,329.0,5.0,4,0.6666666666666666,0.9233038348082596,0.39344262295081966,0.5833333333333334,0.17391304347826086,0.8333333333333334,1.2742584620471342,8.463126843657816,0.5884235372158692,AtRisk,24
55509,0,14.0,Mobile Phone,1,8.0,Debit Card,Male,4.0,4,Grocery,5,Married,4,0,15.0,3.0,12.0,17.0,293,311.0,6.0,5,0.7333333333333333,0.8702064896755162,0.22950819672131148,0.75,0.3695652173913043,1.0,1.5848215526219227,8.291445427728611,0.5855327448346043,AtRisk,27
51469,0,24.0,Mobile Phone,1,12.0,Debit Card,Male,2.0,3,Others,3,Single,8,0,15.0,8.0,15.0,15.0,295,318.0,3.5,3,0.9333333333333333,0.8908554572271387,0.39344262295081966,0.3333333333333333,0.32608695652173914,0.6666666666666666,2.837192600887302,9.035988200589971,0.5849411080764565,AtRisk,27
55079,0,25.0,Computer,3,16.0,Debit Card,Male,3.0,4,Others,4,Married,6,1,25.0,7.0,12.0,11.0,323,355.0,5.0,2,0.7333333333333333,1.0,0.4098360655737705,0.5833333333333334,0.2391304347826087,0.5,2.517820585568509,9.2,0.5831058446186743,AtRisk,24
55169,0,28.0,Mobile Phone,1,8.0,Credit Card,Female,3.0,4,Grocery,1,Single,8,0,15.0,7.0,13.0,8.0,298,320.0,5.0,1,0.8,0.8967551622418879,0.45901639344262296,0.5833333333333334,0.17391304347826086,0.3333333333333333,3.603344016448088,8.677286135693215,0.5829498682763653,AtRisk,6
52268,0,17.0,Mobile Phone,1,10.0,Debit Card,Male,3.0,1,Others,5,Married,2,0,14.0,2.0,14.0,13.0,292,308.0,3.5,5,0.8666666666666667,0.8613569321533924,0.2786885245901639,0.3333333333333333,0.2826086956521739,1.0,1.2104102402862342,8.629498525073746,0.5816833607713771,AtRisk,27
53646,0,29.0,Mobile Phone,1,9.0,Credit Card,Female,3.0,6,Others,3,Divorced,6,0,15.0,6.0,10.0,12.0,317,338.0,6.0,3,0.6,0.9498525073746312,0.47540983606557374,0.75,0.2608695652173913,0.6666666666666666,2.385093165324493,8.448967551622417,0.5813182087688202,AtRisk,24
50798,0,17.0,Mobile Phone,1,10.0,Debit Card,Male,3.0,1,Others,5,Married,2,0,14.0,1.0,14.0,13.0,292,307.0,3.5,5,0.8666666666666667,0.8584070796460177,0.2786885245901639,0.3333333333333333,0.2826086956521739,1.0,1.2104102402862342,8.608849557522124,0.5810933902699021,AtRisk,27
53609,0,25.0,Computer,3,16.0,Debit Card,Male,3.0,4,Others,4,Married,6,1,25.0,3.0,12.0,11.0,323,351.0,5.0,2,0.7333333333333333,0.9882005899705014,0.4098360655737705,0.5833333333333334,0.2391304347826087,0.5,2.517820585568509,9.11740412979351,0.5807459626127747,AtRisk,24
52647,0,30.0,Computer,3,8.0,Credit Card,Male,2.0,3,Grocery,4,Married,5,0,22.0,1.0,14.0,14.0,263,286.0,3.5,4,0.8666666666666667,0.7964601769911505,0.4918032786885246,0.3333333333333333,0.30434782608695654,0.8333333333333334,1.8933333306902234,8.175221238938054,0.5807436866217986,AtRisk,27
55116,0,29.0,Mobile Phone,1,9.0,Credit Card,Female,3.0,6,Others,3,Married,6,0,15.0,5.0,10.0,12.0,317,337.0,6.0,3,0.6,0.9469026548672567,0.47540983606557374,0.75,0.2608695652173913,0.6666666666666666,2.385093165324493,8.428318584070794,0.5807282382673453,AtRisk,24
55117,0,30.0,Mobile Phone,2,15.0,Debit Card,Male,4.0,4,Others,4,Single,8,0,15.0,3.0,8.0,8.0,322,340.0,6.0,4,0.4666666666666667,0.9557522123893806,0.4918032786885246,0.75,0.17391304347826086,0.8333333333333334,1.2742584620471342,8.090265486725665,0.574667311092749,AtRisk,24
54271,0,25.0,Computer,1,7.0,Credit Card,Female,2.0,5,Fashion,5,Single,5,0,21.0,5.0,13.0,9.0,200,226.0,4.5,5,0.8,0.6194690265486725,0.4098360655737705,0.5,0.1956521739130435,1.0,0.9148368679216373,6.736283185840708,0.5710213890588435,AtRisk,58
54355,0,19.0,Computer,1,9.0,Credit Card,Male,4.0,5,Grocery,1,Married,11,0,15.0,2.0,12.0,9.0,293,310.0,6.5,1,0.7333333333333333,0.8672566371681416,0.3114754098360656,0.8333333333333334,0.1956521739130435,0.3333333333333333,3.7856296676218397,8.27079646017699,0.5691581461554149,AtRisk,24
52145,0,15.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,3,Grocery,5,Married,1,0,17.0,1.0,13.0,7.0,277,295.0,3.5,5,0.8,0.8230088495575221,0.2459016393442623,0.3333333333333333,0.15217391304347827,1.0,0.7927972040125901,8.161061946902654,0.568660928856622,AtRisk,6
50675,0,15.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,3,Grocery,5,Divorced,1,0,17.0,1.0,13.0,7.0,277,295.0,3.5,5,0.8,0.8230088495575221,0.2459016393442623,0.3333333333333333,0.15217391304347827,1.0,0.7927972040125901,8.161061946902654,0.568660928856622,AtRisk,6
51536,0,25.0,Mobile Phone,1,6.0,Debit Card,Male,3.0,4,Others,3,Married,1,0,15.0,7.0,11.0,9.0,300,322.0,5.0,3,0.6666666666666666,0.9026548672566371,0.4098360655737705,0.5833333333333334,0.1956521739130435,0.6666666666666666,1.9850695234655789,8.318584070796458,0.5668252238671031,AtRisk,24
51757,0,30.0,Mobile Phone,1,13.0,Debit Card,Female,2.0,3,Others,5,Married,6,0,15.0,1.0,11.0,10.0,296,312.0,3.5,5,0.6666666666666666,0.8731563421828908,0.4918032786885246,0.3333333333333333,0.21739130434782608,1.0,0.9819957902665112,8.112094395280234,0.5657930645876829,AtRisk,6
50287,0,30.0,Mobile Phone,1,13.0,Debit Card,Female,2.0,3,Others,5,Divorced,6,0,15.0,0.0,11.0,10.0,296,311.0,3.5,5,0.6666666666666666,0.8702064896755162,0.4918032786885246,0.3333333333333333,0.21739130434782608,1.0,0.9819957902665112,8.091445427728612,0.565203094086208,AtRisk,6
50066,0,25.0,Mobile Phone,1,6.0,Debit Card,Male,3.0,4,Others,3,Divorced,1,0,15.0,1.0,11.0,9.0,300,316.0,5.0,3,0.6666666666666666,0.8849557522123894,0.4098360655737705,0.5833333333333334,0.1956521739130435,0.6666666666666666,1.9850695234655789,8.194690265486726,0.5632854008582536,AtRisk,24
50011,1,4.0,Mobile Phone,1,18.0,Cash on Delivery,Female,2.0,3,Others,3,Divorced,2,0,15.0,9.0,15.0,8.0,295,319.0,3.5,3,0.9333333333333333,0.8938053097345132,0.06557377049180328,0.3333333333333333,0.17391304347826086,0.6666666666666666,1.8634857909367677,9.056637168141592,0.5591768376656007,AtRisk,6
50460,0,15.0,Computer,1,14.0,Debit Card,Male,3.0,3,Others,2,Married,2,0,13.0,1.0,14.0,9.0,284,298.0,4.5,2,0.8666666666666667,0.831858407079646,0.2459016393442623,0.5,0.1956521739130435,0.5,2.7976004495984936,8.423008849557522,0.558909101230612,AtRisk,6
53777,0,24.0,Computer,1,29.0,Credit Card,Male,3.0,6,Grocery,1,Single,3,1,14.0,1.0,14.0,10.0,269,284.0,6.0,-1,0.8666666666666667,0.7905604719764012,0.39344262295081966,0.75,0.21739130434782608,0.0,5.455257359773452,8.133923303834807,0.5570197921857293,AtRisk,24
55247,0,24.0,Computer,1,29.0,Credit Card,Male,3.0,6,Grocery,1,Single,3,1,14.0,1.0,14.0,10.0,269,284.0,6.0,-1,0.8666666666666667,0.7905604719764012,0.39344262295081966,0.75,0.21739130434782608,0.0,5.455257359773452,8.133923303834807,0.5570197921857293,AtRisk,24
51391,1,4.0,Mobile Phone,1,18.0,Cash on Delivery,Female,2.0,3,Others,3,Married,2,0,15.0,1.0,15.0,8.0,295,311.0,3.5,3,0.9333333333333333,0.8702064896755162,0.06557377049180328,0.3333333333333333,0.17391304347826086,0.6666666666666666,1.8634857909367677,8.891445427728613,0.5544570736538013,AtRisk,6
54308,0,15.0,Computer,1,17.0,Debit Card,Male,4.0,5,Grocery,5,Married,6,0,15.0,3.0,8.0,8.0,297,315.0,6.5,5,0.4666666666666667,0.8820058997050148,0.2459016393442623,0.8333333333333334,0.17391304347826086,1.0,0.8518371056973737,7.5740412979351035,0.5521994693209031,AtRisk,24
53005,0,13.0,Mobile Phone,1,17.0,Credit Card,Male,3.0,4,Grocery,5,Divorced,3,1,15.0,12.0,12.0,11.0,296,323.0,5.0,3,0.7333333333333333,0.9056047197640118,0.21311475409836064,0.5833333333333334,0.2391304347826087,0.6666666666666666,1.7666171952937022,8.539233038348081,0.5513852585168318,AtRisk,6
52424,0,17.0,Mobile Phone,1,34.0,Debit Card,Male,2.0,3,Grocery,5,Married,4,0,13.0,1.0,14.0,17.0,263,277.0,3.5,5,0.8666666666666667,0.7699115044247787,0.2786885245901639,0.3333333333333333,0.3695652173913043,1.0,1.5848215526219227,7.989380530973451,0.5503507969647847,AtRisk,27
50954,0,17.0,Mobile Phone,1,34.0,Debit Card,Male,2.0,3,Grocery,5,Divorced,4,0,13.0,1.0,14.0,17.0,263,277.0,3.5,5,0.8666666666666667,0.7699115044247787,0.2786885245901639,0.3333333333333333,0.3695652173913043,1.0,1.5848215526219227,7.989380530973451,0.5503507969647847,AtRisk,27
53647,0,30.0,Mobile Phone,2,15.0,Debit Card,Male,3.0,4,Others,4,Single,8,0,15.0,2.0,8.0,8.0,322,339.0,5.0,4,0.4666666666666667,0.9528023598820059,0.4918032786885246,0.5833333333333334,0.17391304347826086,0.8333333333333334,1.2742584620471342,8.06961651917404,0.549077340591274,AtRisk,24
55386,0,19.0,Mobile Phone,1,35.0,Cash on Delivery,Female,3.0,5,Grocery,4,Single,3,0,15.0,7.0,9.0,7.0,292,314.0,5.5,4,0.5333333333333333,0.8790560471976401,0.3114754098360656,0.6666666666666666,0.15217391304347827,0.8333333333333334,1.1897486397809176,7.75339233038348,0.5430397672917494,AtRisk,6
